date,count
2017-03-02,0
2017-03-03,45
2017-03-04,30
2017-03-05,2
2017-03-06,2
2017-03-07,7
2017-03-08,2
2017-03-09,4
2017-03-10,2
2017-03-11,1
2017-03-12,1
2017-03-13,5
2017-03-14,1
2017-03-15,8
2017-03-16,58
2017-03-17,88
2017-03-18,130
2017-03-19,60
2017-03-20,303
2017-03-21,135
2017-03-22,177
2017-03-23,86
2017-03-24,57
2017-03-25,23
2017-03-26,67
2017-03-27,180
2017-03-28,671
2017-03-29,322
2017-03-30,455
2017-03-31,617
2017-04-01,216
2017-04-02,369
2017-04-03,500
2017-04-04,555
2017-04-05,434
2017-04-06,328
2017-04-07,466
2017-04-08,215
2017-04-09,118
2017-04-10,148
2017-04-11,79
2017-04-12,54
2017-04-13,95
2017-04-14,303
2017-04-15,83
2017-04-16,30
2017-04-17,65
2017-04-18,74
2017-04-19,321
2017-04-20,312
2017-04-21,71
2017-04-22,45
2017-04-23,64
2017-04-24,250
2017-04-25,441
2017-04-26,43
2017-04-27,38
2017-04-28,59
2017-04-29,187
2017-04-30,178
2017-05-01,58
2017-05-02,195
2017-05-03,124
2017-05-04,57
2017-05-05,114
2017-05-06,66
2017-05-07,29
2017-05-08,149
2017-05-09,9
2017-05-10,3
2017-05-11,6
2017-05-12,1
2017-05-13,1
2017-05-14,0
2017-05-15,87
2017-05-16,490
2017-05-17,138
2017-05-18,129
2017-05-19,235
2017-05-20,162
2017-05-21,199
2017-05-22,324
2017-05-23,234
2017-05-24,75
2017-05-25,50
2017-05-26,21
2017-05-27,37
2017-05-28,32
2017-05-29,26
2017-05-30,38
2017-05-31,73
2017-06-01,174
2017-06-02,21
2017-06-03,46
2017-06-04,26
2017-06-05,50
2017-06-06,100
2017-06-07,26
2017-06-08,31
2017-06-09,45
2017-06-10,271
2017-06-11,505
2017-06-12,413
2017-06-13,23
2017-06-14,26
2017-06-15,41
2017-06-16,86
2017-06-17,43
2017-06-18,31
2017-06-19,20
2017-06-20,46
2017-06-21,299
2017-06-22,23
2017-06-23,124
2017-06-24,27
2017-06-25,22
2017-06-26,41
2017-06-27,54
2017-06-28,69
2017-06-29,33
2017-06-30,135
2017-07-01,37
2017-07-02,49
2017-07-03,36
2017-07-04,53
2017-07-05,57
2017-07-06,22
2017-07-07,338
2017-07-08,243
2017-07-09,68
2017-07-10,98
2017-07-11,75
2017-07-12,49
2017-07-13,26
2017-07-14,24
2017-07-15,53
2017-07-16,13
2017-07-17,54
2017-07-18,161
2017-07-19,382
2017-07-20,1303
2017-07-21,572
2017-07-22,244
2017-07-23,173
2017-07-24,178
2017-07-25,0
2017-07-26,54
2017-07-27,209
2017-07-28,175
2017-07-29,55
2017-07-30,70
2017-07-31,132
2017-08-01,128
2017-08-02,398
2017-08-03,406
2017-08-04,265
2017-08-05,270
2017-08-06,152
2017-08-07,137
2017-08-08,87
2017-08-09,73
2017-08-10,72
2017-08-11,70
2017-08-12,82
2017-08-13,161
2017-08-14,157
2017-08-15,229
2017-08-16,173
2017-08-17,135
2017-08-18,202
2017-08-19,231
2017-08-20,146
2017-08-21,166
2017-08-22,126
2017-08-23,64
2017-08-24,72
2017-08-25,77
2017-08-26,61
2017-08-27,21
2017-08-28,75
2017-08-29,33
2017-08-30,55
2017-08-31,63
2017-09-01,41
2017-09-02,34
2017-09-03,54
2017-09-04,66
2017-09-05,108
2017-09-06,95
2017-09-07,14
2017-09-08,9
2017-09-09,26
2017-09-10,36
2017-09-11,41
2017-09-12,108
2017-09-13,20
2017-09-14,4
2017-09-15,27
2017-09-16,20
2017-09-17,39
2017-09-18,91
2017-09-19,244
2017-09-20,234
2017-09-21,225
2017-09-22,92
2017-09-23,89
2017-09-24,120
2017-09-25,146
2017-09-26,135
2017-09-27,179
2017-09-28,93
2017-09-29,99
2017-09-30,44
2017-10-01,61
2017-10-02,98
2017-10-03,102
2017-10-04,102
2017-10-05,118
2017-10-06,102
2017-10-07,90
2017-10-08,63
2017-10-09,149
2017-10-10,127
2017-10-11,59
2017-10-12,28
2017-10-13,29
2017-10-14,67
2017-10-15,75
2017-10-16,125
2017-10-17,98
2017-10-18,17
2017-10-19,8
2017-10-20,1
2017-10-21,2
2017-10-22,2
2017-10-23,14
2017-10-24,23
2017-10-25,15
2017-10-26,15
2017-10-27,32
2017-10-28,32
2017-10-29,25
2017-10-30,56
2017-10-31,47
2017-11-01,75
2017-11-02,70
2017-11-03,57
2017-11-04,57
2017-11-05,69
2017-11-06,39
2017-11-07,49
2017-11-08,34
2017-11-09,5
2017-11-10,40
2017-11-11,27
2017-11-12,36
2017-11-13,44
2017-11-14,53
2017-11-15,81
2017-11-16,84
2017-11-17,75
2017-11-18,60
2017-11-19,13
2017-11-20,16
2017-11-21,30
2017-11-22,43
2017-11-23,1
2017-11-24,2
2017-11-25,4
2017-11-26,5
2017-11-27,19
2017-11-28,61
2017-11-29,85
2017-11-30,119
2017-12-01,98
2017-12-02,69
2017-12-03,81
2017-12-04,61
2017-12-05,125
2017-12-06,55
2017-12-07,25
2017-12-08,47
2017-12-09,54
2017-12-10,102
2017-12-11,144
2017-12-12,201
2017-12-13,114
2017-12-14,124
2017-12-15,105
2017-12-16,56
2017-12-17,79
2017-12-18,113
2017-12-19,136
2017-12-20,271
2017-12-21,245
2017-12-22,102
2017-12-23,71
2017-12-24,112
2017-12-25,189
2017-12-26,168
2017-12-27,201
2017-12-28,109
2017-12-29,149
2017-12-30,247
2017-12-31,93
2018-01-01,106
2018-01-02,168
2018-01-03,125
2018-01-04,157
2018-01-05,58
2018-01-06,46
2018-01-07,69
2018-01-08,181
2018-01-09,9
2018-01-10,0
2018-01-11,0
2018-01-12,0
2018-01-13,0
2018-01-14,0
2018-01-15,0
2018-01-16,0
2018-01-17,0
2018-01-18,0
2018-01-19,0
2018-01-20,0
2018-01-21,0
2018-01-22,0
2018-01-23,0
2018-01-24,0
2018-01-25,0
2018-01-26,0
2018-01-27,0
2018-01-28,0
2018-01-29,0
2018-01-30,0
2018-01-31,0
2018-02-01,0
2018-02-02,0
2018-02-03,0
2018-02-04,0
2018-02-05,0
2018-02-06,0
2018-02-07,0
2018-02-08,0
2018-02-09,0
2018-02-10,0
2018-02-11,0
2018-02-12,0
2018-02-13,0
2018-02-14,0
2018-02-15,0
2018-02-16,0
2018-02-17,0
2018-02-18,0
2018-02-19,0
2018-02-20,0
2018-02-21,0
2018-02-22,0
2018-02-23,0
2018-02-24,0
2018-02-25,0
2018-02-26,0
2018-02-27,0
2018-02-28,0
2018-03-01,0
2018-03-02,0
2018-03-03,0
2018-03-04,0
2018-03-05,0
2018-03-06,0
2018-03-07,0
2018-03-08,0
2018-03-09,0
2018-03-10,0
2018-03-11,0
2018-03-12,0
2018-03-13,0
2018-03-14,0
2018-03-15,0
2018-03-16,0
2018-03-17,0
2018-03-18,0
2018-03-19,0
2018-03-20,0
2018-03-21,0
2018-03-22,0
2018-03-23,0
2018-03-24,0
2018-03-25,0
2018-03-26,0
2018-03-27,0
2018-03-28,0
2018-03-29,0
2018-03-30,0
2018-03-31,0
2018-04-01,0
2018-04-02,0
2018-04-03,0
2018-04-04,0
2018-04-05,0
2018-04-06,0
2018-04-07,0
2018-04-08,0
2018-04-09,0
2018-04-10,0
2018-04-11,0
2018-04-12,0
2018-04-13,0
2018-04-14,0
2018-04-15,0
2018-04-16,0
2018-04-17,0
2018-04-18,0
2018-04-19,0
2018-04-20,0
2018-04-21,0
2018-04-22,0
2018-04-23,0
2018-04-24,0
2018-04-25,0
2018-04-26,0
2018-04-27,0
2018-04-28,0
2018-04-29,0
2018-04-30,0
2018-05-01,0
2018-05-02,0
2018-05-03,0
2018-05-04,0
2018-05-05,0
2018-05-06,0
2018-05-07,0
2018-05-08,0
2018-05-09,0
2018-05-10,0
2018-05-11,0
2018-05-12,0
2018-05-13,0
2018-05-14,0
2018-05-15,0
2018-05-16,0
2018-05-17,0
2018-05-18,0
2018-05-19,0
2018-05-20,0
2018-05-21,0
2018-05-22,0
2018-05-23,0
2018-05-24,0
2018-05-25,0
2018-05-26,0
2018-05-27,0
2018-05-28,0
2018-05-29,0
2018-05-30,0
2018-05-31,0
2018-06-01,0
2018-06-02,0
2018-06-03,0
2018-06-04,0
2018-06-05,0
2018-06-06,0
2018-06-07,0
2018-06-08,0
2018-06-09,0
2018-06-10,0
2018-06-11,0
2018-06-12,0
2018-06-13,0
2018-06-14,0
2018-06-15,0
2018-06-16,0
2018-06-17,0
2018-06-18,0
2018-06-19,0
2018-06-20,0
2018-06-21,0
2018-06-22,0
2018-06-23,0
2018-06-24,0
2018-06-25,0
2018-06-26,0
2018-06-27,0
2018-06-28,0
2018-06-29,0
2018-06-30,0
2018-07-01,0
2018-07-02,0
2018-07-03,0
2018-07-04,0
2018-07-05,0
2018-07-06,0
2018-07-07,0
2018-07-08,0
2018-07-09,0
2018-07-10,0
2018-07-11,0
2018-07-12,0
2018-07-13,0
2018-07-14,0
2018-07-15,0
2018-07-16,0
2018-07-17,0
2018-07-18,0
2018-07-19,0
2018-07-20,0
2018-07-21,0
2018-07-22,0
2018-07-23,0
2018-07-24,0
2018-07-25,0
2018-07-26,0
2018-07-27,0
2018-07-28,0
2018-07-29,0
2018-07-30,0
2018-07-31,0
2018-08-01,0
2018-08-02,0
2018-08-03,0
2018-08-04,0
2018-08-05,0
2018-08-06,0
2018-08-07,0
2018-08-08,0
2018-08-09,0
2018-08-10,0
2018-08-11,0
2018-08-12,0
2018-08-13,0
2018-08-14,0
2018-08-15,0
2018-08-16,0
2018-08-17,0
2018-08-18,0
2018-08-19,0
2018-08-20,0
2018-08-21,0
2018-08-22,0
2018-08-23,0
2018-08-24,0
2018-08-25,0
2018-08-26,0
2018-08-27,0
2018-08-28,0
2018-08-29,0
2018-08-30,0
2018-08-31,0
2018-09-01,0
2018-09-02,0
2018-09-03,0
2018-09-04,0
2018-09-05,0
2018-09-06,0
2018-09-07,0
2018-09-08,0
2018-09-09,0
2018-09-10,0
2018-09-11,0
2018-09-12,0
2018-09-13,0
2018-09-14,0
2018-09-15,0
2018-09-16,0
2018-09-17,0
2018-09-18,0
2018-09-19,0
2018-09-20,0
2018-09-21,0
2018-09-22,0
2018-09-23,0
2018-09-24,0
2018-09-25,0
2018-09-26,0
2018-09-27,0
2018-09-28,0
2018-09-29,0
2018-09-30,0
2018-10-01,0
2018-10-02,0
2018-10-03,0
2018-10-04,0
2018-10-05,0
2018-10-06,0
2018-10-07,0
2018-10-08,0
2018-10-09,0
2018-10-10,0
2018-10-11,0
2018-10-12,0
2018-10-13,0
2018-10-14,0
2018-10-15,0
2018-10-16,0
2018-10-17,0
2018-10-18,0
2018-10-19,0
2018-10-20,0
2018-10-21,0
2018-10-22,0
2018-10-23,0
2018-10-24,0
2018-10-25,0
2018-10-26,0
2018-10-27,0
2018-10-28,0
2018-10-29,0
2018-10-30,0
2018-10-31,0
2018-11-01,0
2018-11-02,0
2018-11-03,0
2018-11-04,0
2018-11-05,0
2018-11-06,0
2018-11-07,0
2018-11-08,0
2018-11-09,0
2018-11-10,0
2018-11-11,0
2018-11-12,0
2018-11-13,0
2018-11-14,0
2018-11-15,0
2018-11-16,0
2018-11-17,0
2018-11-18,0
2018-11-19,0
2018-11-20,0
2018-11-21,0
2018-11-22,0
2018-11-23,0
2018-11-24,0
2018-11-25,0
2018-11-26,0
2018-11-27,0
2018-11-28,0
2018-11-29,0
2018-11-30,0
2018-12-01,0
2018-12-02,0
2018-12-03,0
2018-12-04,0
2018-12-05,0
2018-12-06,0
2018-12-07,0
2018-12-08,0
2018-12-09,0
2018-12-10,0
2018-12-11,0
2018-12-12,0
2018-12-13,0
2018-12-14,0
2018-12-15,0
2018-12-16,0
2018-12-17,0
2018-12-18,0
2018-12-19,0
2018-12-20,0
2018-12-21,0
2018-12-22,0
2018-12-23,0
2018-12-24,0
2018-12-25,0
2018-12-26,0
2018-12-27,0
2018-12-28,0
2018-12-29,0
2018-12-30,0
2018-12-31,24
